,State,ID,Material,Taxa,Type,County,Measured,Mea_SE,Norm,Norm_SE,X13C,SiteID,SiteName,Lat,Long,Strat,Context,AMS_Radio,Comment,Reference,Region,Date,Error,Site_Name
60487,Nevada,Beta-214084,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,60,40,NA,26WA3002,Pah Rah Uplands,39.435433,-114.896275,NA,"S1/E14, Feature C",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,60,40,Pah Rah Uplands
60488,Nevada,Beta-214085,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,920,40,NA,26WA3002,Pah Rah Uplands,39.435433,-114.896275,NA,"S1/E9, Feature D",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,920,40,Pah Rah Uplands
60489,Nevada,Beta-12012,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,1040,100,NA,NA,NA,26WA3017,Vista Site,39.435433,-114.896275,NA,Feature 89B,NA,NA,"Zeier, Charles D. and Robert G. Elston 1986: ""The Archaeology of the Vista Site (26WA3017)."" Intermountain Research, Silver City, NV.",Basin,1040,100,Vista Site
60491,Nevada,Beta-12014,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,770,70,NA,NA,NA,26WA3017,Vista Site,39.435433,-114.896275,NA,Feature 48F,NA,NA,"Zeier, Charles D. and Robert G. Elston 1986: ""The Archaeology of the Vista Site (26WA3017)."" Intermountain Research, Silver City, NV.",Basin,770,70,Vista Site
60496,Nevada,Beta-4602,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,830,60,NA,NA,NA,26WA3017,Vista Site,39.435433,-114.896275,NA,Feature 4,NA,NA,"Zeier, Charles D. and Robert G. Elston 1986: ""The Archaeology of the Vista Site (26WA3017)."" Intermountain Research, Silver City, NV.",Basin,830,60,Vista Site
60497,Nevada,Beta-4603,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,590,70,NA,NA,NA,26WA3017,Vista Site,39.435433,-114.896275,NA,Feature 3,NA,NA,"Zeier, Charles D. and Robert G. Elston 1986: ""The Archaeology of the Vista Site (26WA3017)."" Intermountain Research, Silver City, NV.",Basin,590,70,Vista Site
60498,Nevada,Beta-187346,CHARCOAL,NA,NA,Washoe,NA,NA,720,40,-24.7,26WA32773,NA,39.435433,-114.896275,NA,NA,NA,NA,Kautz 2004,Basin,720,40,26WA32773
60499,Nevada,Beta-48634,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,480,70,NA,NA,NA,26WA5197,Truckee River,39.435433,-114.896275,NA,NA,NA,NA,Moore and Burke 1992,Basin,480,70,Truckee River
60500,Nevada,Beta-48635,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,580,80,NA,NA,NA,26WA5201,Truckee River,39.435433,-114.896275,NA,NA,NA,NA,Moore and Burke 1992,Basin,580,80,Truckee River
60501,Nevada,Beta-71285,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1000,60,NA,26WA5322,Tahoe Rim Trail,39.435433,-114.896275,NA,"Sample 2 from Feature 18, hearth, EU 7-10",NA,NA,Lindstrom and Bloomer 1994,Basin,1000,60,Tahoe Rim Trail
60502,Nevada,Beta-71286,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1530,70,NA,26WA5322,Tahoe Rim Trail,39.435433,-114.896275,NA,Sample 3 from carbon lens near surface above Sample 2 (reversed/mixied per PI),NA,NA,Lindstrom and Bloomer 1994,Basin,1530,70,Tahoe Rim Trail
60503,Nevada,Beta-168000,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,4440,100,-25,26WA5577,Damonte Ranch,39.435433,-114.896275,NA,N. of creek and Steamboat Parkway,NA,NA,"Kautz 2002, Kautz and Simons 2004",Basin,4440,100,Damonte Ranch
60504,Nevada,Beta-90325,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,500,90,NA,26WA5610,Pah Rah Uplands,39.435433,-114.896275,NA,"Locus C, Feature 4, NE 1/4",NA,NA,Delacorte 1997,Basin,500,90,Pah Rah Uplands
60507,Nevada,?,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,3810,60,NA,NA,NA,26WA5641,Fort Sage Pit Quarry,39.435433,-114.896275,"Stratum V, VI/VII","Stratum V, VI/VII",NA,NA,Thomas Alta Toquima database,Basin,3810,60,Fort Sage Pit Quarry
60510,Nevada,Beta-88304,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,3810,50,NA,26WA5641,Ft. Sage/Spanish Springs sites,39.435433,-114.896275,NA,"Trench 1, west end- south wall",NA,NA,Delacorte 1997,Basin,3810,50,Ft. Sage/Spanish Springs sites
60511,Nevada,Beta-88293,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,180,50,NA,26WA5647,Ft. Sage/Spanish Springs sites,39.435433,-114.896275,NA,"Locus B, N6/E0, Feature 1",NA,NA,Delacorte 1997,Basin,180,50,Ft. Sage/Spanish Springs sites
60512,Nevada,Beta-88295,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1610,60,NA,26WA5649,Ft. Sage/Spanish Springs sites,39.435433,-114.896275,NA,"Locus A, S11/W5.2, Feature 1",NA,NA,Delacorte 1997,Basin,1610,60,Ft. Sage/Spanish Springs sites
60513,Nevada,?,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,2465,100,NA,NA,NA,26WA5652,Ft. Sage/Spanish Springs sites,39.435433,-114.896275,Stratum VII,26WA564: Stratum VII,NA,NA,Thomas Alta Toquima database,Basin,2465,100,Ft. Sage/Spanish Springs sites
60514,Nevada,Beta-77661,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1420,60,NA,26WA5652,Ft. Sage/Spanish Springs sites,39.435433,-114.896275,NA,"Locus A, N0/E0, Feature 1, sample 3",NA,NA,Delacorte 1997,Basin,1420,60,Ft. Sage/Spanish Springs sites
60515,Nevada,Beta-88294,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,890,80,NA,26WA5652,Ft. Sage/Spanish Springs sites,39.435433,-114.896275,NA,"Locus B, S32/W5, Feature 2",NA,NA,Delacorte 1997,Basin,890,80,Ft. Sage/Spanish Springs sites
60516,Nevada,Beta-162627,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,2770,60,NA,26WA5747,Truckee Meadows,39.435433,-114.896275,NA,Eccles Ranch,NA,NA,"Clay, Owen and Young 1995",Basin,2770,60,Truckee Meadows
60517,Nevada,Beta-162628,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,2900,60,NA,26WA5747,Truckee Meadows,39.435433,-114.896275,NA,NA,NA,NA,"Clay, Owen and Young 1995",Basin,2900,60,Truckee Meadows
60518,Nevada,Beta-83107,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,3100,70,NA,26WA5747,Truckee Meadows,39.435433,-114.896275,NA,"Feature 2, probable hearth",NA,NA,Clay et al. 1995,Basin,3100,70,Truckee Meadows
60519,Nevada,I-18467,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,400,80,NA,NA,NA,26WA5883,Barker Homes,39.435433,-114.896275,NA,"Barker Homes Site, Spanish Springs Valley",RADIOMETRIC,NA,Kautz 1996,Basin,400,80,Barker Homes
60520,Nevada,Beta-106588,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,540,50,NA,26WA5924,Upper Dry Creek,39.435433,-114.896275,NA,26Wa5924,NA,NA,Christensen and Simons 1997,Basin,540,50,Upper Dry Creek
60521,Nevada,Beta-113660,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1000,50,NA,26WA6190,Honey Lake,39.435433,-114.896275,25-50 cmbs,"Feature 1, S80/W17 25-50 cm, S80/W18 55-66 cm, S80/W18 50-68; material from 3 flot samples",AMS,NA,"McGuire, Kelly R. 2000: ""Archaeological Investigations Along the California-Great Basin Interface: The Alturas Transmission Line Project"", Far Western Anthropological Research Group",Basin,1000,50,Honey Lake
60522,Nevada,Beta-133793,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1440,70,NA,26WA6214,Cold Spring Vly,39.435433,-114.896275,NA,?,NA,NA,Simons and Hutchins 2000,Basin,1440,70,Cold Spring Vly
60524,Nevada,Beta-153169,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,610,70,NA,26WA6872,Hungry Valley,39.435433,-114.896275,NA,Pah Rah Range and Hungry Valley,NA,NA,"McGuire et al. 2000, Young et al. 2000",Basin,610,70,Hungry Valley
60525,Nevada,Beta-153170,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,680,70,NA,26WA6872,Hungry Valley,39.435433,-114.896275,NA,house floor (Feature 2),NA,NA,McGuire et al. 2000,Basin,680,70,Hungry Valley
60526,Nevada,Beta-153171,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,900,70,NA,26WA6872,Hungry Valley,39.435433,-114.896275,NA,house floor (Feature 2),NA,NA,McGuire et al. 2000,Basin,900,70,Hungry Valley
60527,Nevada,Beta-153172,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,670,60,NA,26WA6872,Hungry Valley,39.435433,-114.896275,NA,house floor (Feature 3),NA,NA,McGuire et al. 2000,Basin,670,60,Hungry Valley
60528,Nevada,Beta-153173,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,590,70,NA,26WA6872,Hungry Valley,39.435433,-114.896275,NA,house floor (Feature 2),NA,NA,McGuire et al. 2000,Basin,590,70,Hungry Valley
60529,Nevada,Beta-153174,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,620,50,NA,26WA6872,Hungry Valley,39.435433,-114.896275,NA,house floor (Feature 4),NA,NA,McGuire et al. 2000,Basin,620,50,Hungry Valley
60530,Nevada,Beta-153175,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,790,50,NA,26WA6872,Hungry Valley,39.435433,-114.896275,NA,house floor (Feature 2),NA,NA,McGuire et al. 2000,Basin,790,50,Hungry Valley
60531,Nevada,Beta-153176,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,830,50,NA,26WA6872,Hungry Valley,39.435433,-114.896275,NA,house floor (Feature 2),NA,NA,McGuire et al. 2000,Basin,830,50,Hungry Valley
60532,Nevada,Beta-153177,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,660,80,NA,26WA6872,Hungry Valley,39.435433,-114.896275,NA,general midden deposit,NA,NA,McGuire et al. 2000,Basin,660,80,Hungry Valley
60533,Nevada,Beta-153178,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,360,50,NA,26WA6872,Hungry Valley,39.435433,-114.896275,NA,"Hearth (Feature 5), outside main site area",NA,NA,McGuire et al. 2000,Basin,360,50,Hungry Valley
60534,Nevada,Beta-196395,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,50,50,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 1,"Strat. 1, Feature 21, Small pit, rock-filled hearth",NA,NA,ReTrac from D.C. Young,Basin,50,50,"Truckee River, Daylight"
60535,Nevada,Beta-196543,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1200,80,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 4-5,"Strat. 4-5, Feature 32, large pit, storage/cache with human remains",NA,NA,ReTrac from D.C. Young,Basin,1200,80,"Truckee River, Daylight"
60536,Nevada,Beta-203088,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,270,50,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 3,"Strat. 3, Feature 29, small pit hearth",NA,NA,ReTrac from D.C. Young,Basin,270,50,"Truckee River, Daylight"
60537,Nevada,Beta-203800,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,2080,40,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 4,"Strat. 4, Feature 13, soil stain, hearth",NA,NA,ReTrac from D.C. Young,Basin,2080,40,"Truckee River, Daylight"
60538,Nevada,Beta-203842,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,110,40,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 2,"Strat. 2, Feature 41, soil stain, hearth",NA,NA,ReTrac from D.C. Young,Basin,110,40,"Truckee River, Daylight"
60539,Nevada,Beta-203884,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1250,40,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 3-4,"Strat. 3-4, Feature 10, rock cluster",NA,NA,ReTrac from D.C. Young,Basin,1250,40,"Truckee River, Daylight"
60540,Nevada,Beta-203885,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1240,40,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 2,"Strat. 2, Feature 11, medium pit, hearth",NA,NA,ReTrac from D.C. Young,Basin,1240,40,"Truckee River, Daylight"
60541,Nevada,Beta-203887,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,4210,40,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 4-5,"Strat. 4-5, Feature 25, medium pit, charcoal stain with rocks, hearth",NA,NA,ReTrac from D.C. Young,Basin,4210,40,"Truckee River, Daylight"
60542,Nevada,Beta-203889,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1180,50,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 3,"Strat. 3, Feature 30, medium pit, rock-filled hearth",NA,NA,ReTrac from D.C. Young,Basin,1180,50,"Truckee River, Daylight"
60543,Nevada,Beta-203890,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1260,40,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 3,"Strat. 3, Feature 34, medium pit, rock-filled",NA,NA,ReTrac from D.C. Young,Basin,1260,40,"Truckee River, Daylight"
60544,Nevada,Beta-203891,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,440,40,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 2-3,"Strat. 2-3, Feature 37, medium pit rock-lined hearth",NA,NA,ReTrac from D.C. Young,Basin,440,40,"Truckee River, Daylight"
60545,Nevada,Beta-203893,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1160,40,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 4,"Strat. 4, Feature 42, small pit, hearth",NA,NA,ReTrac from D.C. Young,Basin,1160,40,"Truckee River, Daylight"
60546,Nevada,Beta-203894,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,530,40,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 4,"Strat. 4, Feature 48, large pit",NA,NA,ReTrac from D.C. Young,Basin,530,40,"Truckee River, Daylight"
60547,Nevada,Beta-203895,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1260,40,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 3-4,"Strat. 3-4, Feature 49, large pit",NA,NA,ReTrac from D.C. Young,Basin,1260,40,"Truckee River, Daylight"
60548,Nevada,Beta-203896,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,4500,40,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 4-5,"Strat. 4-5, Feature 53, small pit, hearth",NA,NA,ReTrac from D.C. Young,Basin,4500,40,"Truckee River, Daylight"
60549,Nevada,Beta-203897,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1200,70,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 4-5,"Strat. 4-5, Feature 52, house pit",NA,NA,ReTrac from D.C. Young,Basin,1200,70,"Truckee River, Daylight"
60550,Nevada,Beta-205645,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,2990,40,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 5,"Strat. 5, Feature 57, large pit, bell-shaped cist under house floor",NA,NA,ReTrac from D.C. Young,Basin,2990,40,"Truckee River, Daylight"
60551,Nevada,Beta-205646,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,2100,40,NA,26WA7522,"Truckee River, Daylight",39.435433,-114.896275,Strat 5,"Strat. 5, Feature 59, small pit in house floor",NA,NA,ReTrac from D.C. Young,Basin,2100,40,"Truckee River, Daylight"
60552,Nevada,Beta-205122,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,370,50,NA,26WA7838,Truckee River,39.435433,-114.896275,NA,"Test Trench 13, Feature 1, hearth",NA,NA,ReTrac from D.C. Young,Basin,370,50,Truckee River
60553,Nevada,Beta-214086,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,2960,40,NA,26WA7968,Sand Quarry,39.435433,-114.896275,NA,"N6.1/E3.5, Feature 3, hearth",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,2960,40,Sand Quarry
60554,Nevada,Beta-214087,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1460,40,NA,26WA7968,Sand Quarry,39.435433,-114.896275,NA,"N10/E10, Feature 2, hearth",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,1460,40,Sand Quarry
60555,Nevada,Beta-214088,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,2600,40,NA,26WA7968,Sand Quarry,39.435433,-114.896275,NA,"N1/E5, Feature 1, hearth",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,2600,40,Sand Quarry
60556,Nevada,Beta-214089,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,270,40,NA,26WA7969,Pah Rah Uplands,39.435433,-114.896275,NA,"Locus 1, Structure A, Unit N6/W1",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,270,40,Pah Rah Uplands
60557,Nevada,Beta-214090,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,80,40,NA,26WA7969,Pah Rah Uplands,39.435433,-114.896275,NA,"Locus 2, Structure D, Unit S10/E0",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,80,40,Pah Rah Uplands
60558,Nevada,Beta-214091,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,950,40,NA,26WA7969,Pah Rah Uplands,39.435433,-114.896275,NA,"Locus 2, Structure E, Unit S6/W2",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,950,40,Pah Rah Uplands
60559,Nevada,Beta-214092,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,110,40,NA,26WA7969,Pah Rah Uplands,39.435433,-114.896275,NA,"Locus 3, Structure J, Unit N2/E0",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,110,40,Pah Rah Uplands
60560,Nevada,Beta-214093,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1720,40,NA,26WA7970,Three Towers,39.435433,-114.896275,NA,"N16/E2, Feature 3, hearth",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,1720,40,Three Towers
60561,Nevada,Beta-214094,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1730,70,NA,26WA7970,Three Towers,39.435433,-114.896275,NA,"N18/W2, Feature 5, post hole",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,1730,70,Three Towers
60562,Nevada,Beta-214095,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1800,40,NA,26WA7970,Three Towers,39.435433,-114.896275,NA,"N22/E0, Feature 4, post hole",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,1800,40,Three Towers
60563,Nevada,Beta-214096,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1840,60,NA,26WA7970,Three Towers,39.435433,-114.896275,NA,"N20/W2 Location ""C"", Feature 2, hearth",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,1840,60,Three Towers
60564,Nevada,Beta-214097,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1840,50,NA,26WA7970,Three Towers,39.435433,-114.896275,NA,"N18/E2, Feature 3, hearth",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,1840,50,Three Towers
60565,Nevada,Beta-214098,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,2890,40,NA,26WA7970,Three Towers,39.435433,-114.896275,NA,"N10/W4, Feature 7, hearth within housepit",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,2890,40,Three Towers
60566,Nevada,Beta-214099,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1050,40,NA,26WA7972,Spanish Springs Vly,39.435433,-114.896275,NA,"N36/E30, Feature 1",NA,NA,"McGuire, Kelly R. et al. 2008: ""Archaeological Investigations along the Tracy/Silver Lake 120kV Transmission Line: evaluation and Data Recovery."" FWARG.",Basin,1050,40,Spanish Springs Vly
60567,Nevada,Beta-228526,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,720,40,NA,26WA8075,Power Plant,39.435433,-114.896275,NA,NA,NA,NA,Hauer and Ataman 2007,Basin,720,40,Power Plant
60568,Nevada,Beta-230708,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,610,40,600,40,-25.9,26WA8146,Honey Lk/Ft Sage,39.435433,-114.896275,NA,"Locus 3, Trench 6, Feature 4 floor, buried by dune sand",AMS,NA,"Young, Hildebrandt, Neidig, and Shar 2009: ""From Fish Springs to Dry Valley: Archaeological Investigations on the Vidler Water Project Corridor, Washoe County, Nevada."" Report Number CRR3-2237-8. Far Western Anthropological Research Group, Inc., Davis, Ca",Basin,610,40,Honey Lk/Ft Sage
60569,Nevada,Beta-230709,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,790,40,790,40,-25.3,26WA8146,Honey Lk/Ft Sage,39.435433,-114.896275,NA,"Locus 3, Trench 6-south wall, Feature 5 instrusive pit fill",AMS,NA,"Young, Hildebrandt, Neidig, and Shar 2009: ""From Fish Springs to Dry Valley: Archaeological Investigations on the Vidler Water Project Corridor, Washoe County, Nevada."" Report Number CRR3-2237-8. Far Western Anthropological Research Group, Inc., Davis, Ca",Basin,790,40,Honey Lk/Ft Sage
60570,Nevada,Beta-241496,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,570,60,530,40,-23.7,26WA8146,Honey Lk/Ft Sage,39.435433,-114.896275,NA,"Locus 3, Feature 3 floor",AMS,NA,"Young, Hildebrandt, Neidig, and Shar 2009: ""From Fish Springs to Dry Valley: Archaeological Investigations on the Vidler Water Project Corridor, Washoe County, Nevada."" Report Number CRR3-2237-8. Far Western Anthropological Research Group, Inc., Davis, Ca",Basin,570,60,Honey Lk/Ft Sage
60571,Nevada,Beta-230710,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,600,60,NA,26WA8148,Dry Creek Valley/Fort Sage,39.435433,-114.896275,NA,"Locus 1, Feature 16",NA,NA,"Young, Hildebrandt, Neidig, and Shar 2009: ""From Fish Springs to Dry Valley: Archaeological Investigations on the Vidler Water Project Corridor, Washoe County, Nevada."" Report Number CRR3-2237-8. Far Western Anthropological Research Group, Inc., Davis, California",Basin,600,60,Dry Creek Valley/Fort Sage
60572,Nevada,Beta-230711,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,910,40,NA,26WA8148,Dry Creek Valley/Fort Sage,39.435433,-114.896275,NA,"Locus 2, Feature 9.18, hearth with FCR",NA,NA,"Young, Hildebrandt, Neidig, and Shar 2009: ""From Fish Springs to Dry Valley: Archaeological Investigations on the Vidler Water Project Corridor, Washoe County, Nevada."" Report Number CRR3-2237-8. Far Western Anthropological Research Group, Inc., Davis, California",Basin,910,40,Dry Creek Valley/Fort Sage
60573,Nevada,Beta-230712,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,940,40,NA,26WA8148,Dry Creek Valley/Fort Sage,39.435433,-114.896275,NA,"Locus 2, Feature 9.21, hearth with FCR",NA,NA,"Young, Hildebrandt, Neidig, and Shar 2009: ""From Fish Springs to Dry Valley: Archaeological Investigations on the Vidler Water Project Corridor, Washoe County, Nevada."" Report Number CRR3-2237-8. Far Western Anthropological Research Group, Inc., Davis, California",Basin,940,40,Dry Creek Valley/Fort Sage
60574,Nevada,Beta-230713,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,930,40,NA,26WA8148,Dry Creek Valley/Fort Sage,39.435433,-114.896275,NA,"Locus 1, Trench 1",NA,NA,"Young, Hildebrandt, Neidig, and Shar 2009: ""From Fish Springs to Dry Valley: Archaeological Investigations on the Vidler Water Project Corridor, Washoe County, Nevada."" Report Number CRR3-2237-8. Far Western Anthropological Research Group, Inc., Davis, California",Basin,930,40,Dry Creek Valley/Fort Sage
60575,Nevada,Beta-230714,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1510,40,NA,26WA8148,Dry Creek Valley/Fort Sage,39.435433,-114.896275,NA,general midden deposit (check report),NA,NA,"Young, Hildebrandt, Neidig, and Shar 2009: ""From Fish Springs to Dry Valley: Archaeological Investigations on the Vidler Water Project Corridor, Washoe County, Nevada."" Report Number CRR3-2237-8. Far Western Anthropological Research Group, Inc., Davis, California",Basin,1510,40,Dry Creek Valley/Fort Sage
60576,Nevada,Beta-230715,CHARCOAL,NA,ARCHAEOLOGICAL,Washoe,NA,NA,1010,40,NA,26WA8148,Dry Creek Valley/Fort Sage,39.435433,-114.896275,NA,"Locus 2, Trench 7",NA,NA,"Young, Hildebrandt, Neidig, and Shar 2009: ""From Fish Springs to Dry Valley: Archaeological Investigations on the Vidler Water Project Corridor, Washoe County, Nevada."" Report Number CRR3-2237-8. Far Western Anthropological Research Group, Inc., Davis, California",Basin,1010,40,Dry Creek Valley/Fort Sage
